bref_id_mlb,lon,lat
brabege01,-89.4012302,43.0730517
bradfbu01,-88.0398912,30.6953657
bradfla01,-87.6297982,41.8781136
bradlbe01,-83.357567,33.9519347
bradlma01,-85.8649408,37.7030646
bradlph01,-86.5263857,39.165325
bradlsc01,-74.2037566,40.805378
bradlto01,-82.5514869,35.5950581
bradste01,-76.9224608,36.6776507
bradybr01,-73.8801301,40.737975
bradydo01,-90.2290098,39.733936
braggda01,-73.0514965,41.5581525
bragggl01,-117.2897652,34.1083449
brancro01,-90.1994042,38.6270025
brandbu01,-94.6554874,31.6035129
brandro01,-118.2436849,34.0522342
bransje01,-88.6461465,31.674883
brantcl01,-74.1502007,40.5795317
brantje01,-87.677251,34.79981
brantma01,-123.79492,40.1000828
brantmi01,-73.8645734,42.2173102
braunst01,-74.7429384,40.2170534
bravoan01,-71.7147951,10.6544509
breamsi01,-77.2002745,40.2010241
breazji01,-95.3698028,29.7604267
breedda01,-84.155741,31.5785074
breedha01,-84.155741,31.5785074
breinfr01,-122.4194155,37.7749295
brenlbo01,-81.8595756,40.2720151
brennji02,-117.1610838,32.715738
brennto01,-87.6297982,41.8781136
brennwi01,-82.4571776,27.950575
brettge01,-80.7574688,39.9475521
brettke01,-73.9441579,40.6781784
brewebi01,-97.3307658,32.7554883
brewemi01,-93.7501789,32.5251516
brewero01,-81.6853534,28.8527675
breweto02,-93.3421165,32.0148834
briggda01,-124.1008808,40.4823572
briggjo02,-74.171811,40.9167654
brilegr01,-77.3663538,35.612661
brilene01,-121.91806,41.9673696
brinkbr01,-121.2880059,38.7521235
brinkch01,-84.5120196,39.1031182
brinked01,-84.5120196,39.1031182
briscjo01,-87.8692254,41.8050314
britobe01,-70.1030668,18.4188797
britojo01,-71.1522784,19.4135077
brittji02,-78.8642033,43.038668
brizzto01,-118.4911912,34.0194543
brobepe01,-80.0533746,26.7153424
brocado01,-78.4391876,41.0272796
brockgr01,-123.1987163,45.2101162
brohaja01,-118.185349,33.9866807
bronkje01,69.207486,34.5553494
brookbo01,-118.2436849,34.0522342
brookhu01,-118.2436849,34.0522342
brookik01,-77.6611022,39.9375911
brookje01,-76.1474244,43.0481221
brookto01,-77.6611022,39.9375911
brosisc01,-122.989827,45.5228939
brossfr01,-97.1778485,48.5710958
brosste01,-106.4850217,31.7618778
brouhma01,-118.3089661,34.1808392
browebo01,-73.7889689,40.702677
brownbo04,-76.2858726,36.8507689
brownby01,-94.846681,39.7674578
brownch02,-90.1848103,32.2987573
browncu02,-121.4943996,38.5815719
browncu03,-80.1373174,26.1224386
brownda01,-97.5164276,35.4675602
brownik01,-90.0489801,35.1495343
brownja01,-96.3991765,35.0803617
brownja02,-89.5422909,31.4173935
brownja03,-87.8447938,42.3636331
brownje01,-64.7031977,17.7466397
brownjo04,-92.7140402,32.5276503
brownke01,-83.2320991,33.0801429
brownke02,-111.651302,35.1982836
brownke03,-121.556359,39.5137752
brownla01,-80.3000866,39.3956423
brownle02,-121.4943996,38.5815719
brownma02,-72.4439772,43.133411
brownma03,-98.3959291,34.6035669
brownmi01,-75.0143824,39.8592439
brownmi02,-122.4194155,37.7749295
brownol02,-87.5691735,33.2098407
brownos01,-118.1937395,33.7700504
brownpa01,-94.3985475,35.3859242
brownra02,-81.8778582,28.810823
brownsc01,-93.4332189,30.4504779
brownst02,-122.4194155,37.7749295
brownto03,-75.9179848,40.3881487
brownto04,-92.0198427,30.2240897
brownto05,-106.313081,42.866632
browsc01,-112.5347776,46.0038232
brubabr01,-76.8867008,40.2731911
bruetj.01,-87.9064736,43.0389025
bruhemi01,-73.7889689,40.702677
brumfja01,-89.8486858,30.7910204
brumlmi02,-97.5164276,35.4675602
brummgl01,-88.0853154,38.7308811
brummgr01,-97.330053,37.6871761
brunato01,-117.8903397,34.0900091
brunoto01,-87.6297982,41.8781136
brunsar01,-96.2803328,47.5360765
bruskji01,-90.1506465,38.624514
brusswa01,-122.2711137,37.8043637
bryande01,-84.5037164,38.0405837
bryando01,-82.94819,30.5182727
bryanra01,-85.0471505,31.6090569
bryanro01,-117.1825381,34.0555693
brydet.01,-119.2780771,47.1301417
bryest01,-122.2416355,37.7652065
buchabo01,-75.3237993,39.8812236
bucheje01,-90.1994042,38.6270025
buckega02,-118.0120086,33.9172357
bucklke01,-71.0022705,42.2528772
bucknbi01,-122.2566367,38.1040864
budasma01,-80.4934035,41.2331116
buechst01,-118.1541632,34.6867846
buhneja01,-85.7584557,38.2526647
buicede01,-118.2114603,33.930293
bullesc01,-77.9638869,39.4562099
bullibu01,-118.2114603,33.930293
bulliji01,-90.0715323,29.9510658
bulliki01,-90.0715323,29.9510658
bulloer01,-118.2436849,34.0522342
bumbral01,-77.4605399,38.3031837
bunkewa01,-122.3320708,47.6062095
burbabi01,-90.5920723,42.6272197
burbada01,-84.1916069,39.7589478
burchla01,-95.992775,36.1539816
burgmto01,-93.0899578,44.9537029
burgoen01,-79.7736306,8.8828941
burkegl01,-122.2711137,37.8043637
burkejo03,-80.3100627,40.7303434
burkest01,-121.2907796,37.9577016
burketi01,-95.9979883,41.2523634
burksel01,-90.877882,32.3526456
burleri01,-118.2114603,33.930293
burnije01,-117.9939921,33.7513419
burnsbr01,-95.3698028,29.7604267
